"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-05",100.2174,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-06",99.11832,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-07",97.93134,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-08",96.76823,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-09",95.85983,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-10",95.37481,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-11",95.32974,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2018-12",95.53195,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-01",95.85784,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-02",96.24171,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-03",96.63213,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-04",96.99273,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-05",97.32758,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.70316,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-07",98.14676,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-08",98.68097,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-09",99.24319,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-10",99.81873,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-11",100.3242,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2019-12",100.7123,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-01",100.9176,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-02",100.9292,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-03",98.31821,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-04",75.53757,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-05",88.78915,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-06",98.23439,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-07",100.4426,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.8564,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-09",100.9022,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-10",100.9235,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-11",100.9061,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2020-12",100.8884,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-01",100.8982,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-02",100.9666,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-03",101.0895,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-04",101.2512,
"TUR","CLI","AMPLITUD","LTRENDIDX","M","2021-05",101.4546,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-01",101.4649,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-02",101.713,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-03",101.9342,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-04",102.1389,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-05",102.3189,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-06",102.4593,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-07",102.5241,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-08",102.5128,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-09",102.482,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-10",102.4647,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-11",102.4558,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1996-12",102.491,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-01",102.5939,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-02",102.7053,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-03",102.7855,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-04",102.8557,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-05",102.9254,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-06",102.9795,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-07",102.9723,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-08",102.869,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-09",102.6132,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-10",102.18,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-11",101.6507,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1997-12",101.1193,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-01",100.6198,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-02",100.1871,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-03",99.79838,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-04",99.34649,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-05",98.76585,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-06",98.08176,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-07",97.42162,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-08",96.89452,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-09",96.64222,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-10",96.75344,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-11",97.21632,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1998-12",97.89877,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-01",98.61422,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-02",99.25391,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-03",99.75917,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-04",100.1379,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-05",100.4433,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-06",100.6843,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-07",100.891,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-08",101.0752,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-09",101.2527,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-10",101.4223,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-11",101.5842,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","1999-12",101.6869,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-01",101.6824,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-02",101.5184,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-03",101.2366,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-04",100.879,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-05",100.5252,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-06",100.2407,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-07",100.0419,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-08",99.82698,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-09",99.6075,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-10",99.38186,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-11",99.15287,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2000-12",98.96878,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-01",98.94286,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-02",99.06966,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-03",99.31937,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-04",99.62543,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-05",99.92365,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-06",100.1511,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-07",100.2752,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-08",100.2356,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-09",99.9972,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-10",99.58595,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-11",99.04214,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2001-12",98.449,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-01",97.88774,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-02",97.37928,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-03",96.93181,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-04",96.56759,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-05",96.28594,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-06",96.06414,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-07",95.90837,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-08",95.89662,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-09",96.01823,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-10",96.2613,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-11",96.59213,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2002-12",96.97285,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-01",97.36567,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-02",97.74312,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-03",98.05442,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-04",98.28835,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-05",98.49082,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-06",98.63486,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-07",98.6652,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-08",98.61744,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-09",98.58873,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-10",98.59937,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-11",98.67834,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2003-12",98.93017,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-01",99.31281,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-02",99.80943,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-03",100.3473,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-04",100.8703,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-05",101.3629,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-06",101.8358,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-07",102.2557,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-08",102.5303,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-09",102.6545,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-10",102.6316,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-11",102.476,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2004-12",102.2058,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-01",101.8735,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-02",101.5177,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-03",101.1937,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-04",100.9002,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-05",100.6745,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-06",100.5211,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-07",100.464,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-08",100.4865,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-09",100.5255,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-10",100.5951,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-11",100.7043,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2005-12",100.8052,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-01",100.8685,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-02",100.9719,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-03",101.0523,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-04",101.0552,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-05",100.9265,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-06",100.6961,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-07",100.4505,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-08",100.2971,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-09",100.3623,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-10",100.6823,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-11",101.2212,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2006-12",101.903,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-01",102.5539,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-02",103.0788,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-03",103.4415,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-04",103.6089,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-05",103.5876,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-06",103.4034,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-07",103.0824,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-08",102.7039,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-09",102.3222,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-10",101.9057,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-11",101.4745,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2007-12",101.0446,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-01",100.5787,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-02",100.0378,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-03",99.40938,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-04",98.7135,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-05",97.92182,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-06",96.96432,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-07",95.83659,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-08",94.65001,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-09",93.50745,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-10",92.55235,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-11",91.94231,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2008-12",91.72425,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-01",91.88381,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-02",92.37356,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-03",93.16595,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-04",94.23465,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-05",95.49565,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-06",96.80994,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-07",98.06438,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-08",99.2056,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-09",100.0796,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-10",100.6481,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-11",100.9518,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2009-12",101.1578,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-01",101.3844,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-02",101.6807,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-03",102.0166,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-04",102.3995,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-05",102.8246,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-06",103.2889,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-07",103.7219,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-08",104.0631,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-09",104.2556,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-10",104.3297,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-11",104.3214,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2010-12",104.2132,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-01",103.9766,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-02",103.6053,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-03",103.1808,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-04",102.7037,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-05",102.1451,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-06",101.5851,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-07",101.0983,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-08",100.7227,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-09",100.5144,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-10",100.4571,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-11",100.4887,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2011-12",100.542,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-01",100.5776,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-02",100.5579,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-03",100.4625,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-04",100.2584,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-05",99.99303,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-06",99.73186,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-07",99.54382,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-08",99.50902,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-09",99.61703,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-10",99.83723,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-11",100.1303,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2012-12",100.441,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-01",100.7211,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-02",100.8712,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-03",100.9058,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-04",100.8394,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-05",100.7654,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-06",100.7111,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-07",100.6622,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-08",100.6139,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-09",100.5505,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-10",100.496,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-11",100.4397,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2013-12",100.4103,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-01",100.4497,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-02",100.5033,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-03",100.477,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-04",100.3475,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-05",100.1401,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-06",99.85805,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-07",99.59602,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-08",99.39516,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-09",99.29513,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-10",99.32156,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-11",99.48519,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2014-12",99.74608,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.0275,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.2018,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.2304,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.1043,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-05",99.81838,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-06",99.41953,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-07",98.96819,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-08",98.63722,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-09",98.49993,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-10",98.50329,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-11",98.61259,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2015-12",98.76444,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-01",98.92815,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-02",99.00386,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-03",98.95219,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-04",98.80737,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-05",98.63448,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-06",98.46939,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-07",98.33728,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-08",98.26444,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-09",98.2523,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-10",98.23997,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-11",98.19778,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2016-12",98.09867,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-01",97.97186,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-02",97.91355,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-03",98.0444,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-04",98.39105,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-05",98.89938,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-06",99.51578,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.209,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.8823,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-09",101.4622,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-10",101.958,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-11",102.3756,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2017-12",102.7252,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-01",102.9637,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-02",103.0218,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-03",102.8238,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-04",102.4546,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-05",102.0146,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-06",101.5859,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-07",101.1941,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-08",100.821,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-09",100.4885,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-10",100.175,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-11",99.84435,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2018-12",99.44412,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-01",99.0182,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-02",98.59581,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-03",98.19516,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-04",97.82173,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-05",97.49868,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-06",97.27957,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-07",97.14478,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-08",97.04769,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-09",96.93105,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-10",96.83372,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-11",96.80296,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2019-12",96.87402,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-01",97.03485,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-02",97.37947,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-03",95.3342,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-04",92.29848,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-05",95.12102,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-06",97.10087,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-07",98.95117,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-08",100.2723,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-09",101.2981,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-10",102.3104,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-11",102.7783,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2020-12",102.9475,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2021-01",103.0802,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2021-02",103.1727,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2021-03",103.239,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2021-04",103.2704,
"CHL","CLI","AMPLITUD","LTRENDIDX","M","2021-05",103.2742,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1961-12",103.383,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-01",103.0046,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-02",102.6326,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-03",102.2911,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-04",102.0366,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-05",101.8683,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-06",101.7622,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-07",101.698,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-08",101.6461,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-09",101.6131,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-10",101.5631,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-11",101.4933,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1962-12",101.4261,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-01",101.407,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-02",101.4481,
"ITA","CLI","AMPLITUD","LTRENDIDX","M","1963-03",101.5645,
